travel_date,travel_time,travel_from,max_capacity,number_of_tickets,year,month,day
3,427,7,49,3.0,2018,1,18
3,310,7,11,1.0,2018,1,18
3,320,7,11,1.0,2018,1,18
0,433,2,49,1.0,2018,4,2
0,427,4,49,2.0,2018,4,2
0,390,4,11,2.0,2018,4,2
2,540,7,11,9.0,2018,1,17
2,520,7,11,10.0,2018,1,17
2,480,7,11,10.0,2018,1,17
2,510,7,11,10.0,2018,1,17
2,490,7,11,10.0,2018,1,17
0,300,6,11,1.0,2018,4,2
2,530,7,11,8.0,2018,1,17
0,420,14,49,9.0,2018,4,2
0,426,6,49,1.0,2018,4,2
2,500,7,11,9.0,2018,1,17
0,422,6,49,1.0,2018,4,2
2,470,7,11,10.0,2018,1,17
2,320,7,11,1.0,2018,1,17
2,300,7,11,2.0,2018,1,17
2,400,7,11,4.0,2018,1,17
0,424,1,49,24.0,2018,4,2
0,435,9,49,20.0,2018,4,2
0,420,15,49,7.0,2018,4,2
0,370,6,11,3.0,2018,4,2
0,340,6,11,1.0,2018,4,2
0,424,14,49,5.0,2018,4,2
0,429,14,49,1.0,2018,4,2
1,570,7,11,11.0,2018,1,16
1,424,7,49,2.0,2018,1,16
1,500,7,11,7.0,2018,1,16
1,480,7,11,10.0,2018,1,16
1,520,7,11,9.0,2018,1,16
1,540,7,11,4.0,2018,1,16
2,1147,15,49,47.0,2018,5,2
2,428,9,49,18.0,2018,5,2
2,1143,4,49,2.0,2018,5,2
2,429,1,49,33.0,2018,5,2
2,1144,4,49,2.0,2018,5,2
2,432,9,49,35.0,2018,5,2
2,428,2,49,10.0,2018,5,2
2,425,14,49,19.0,2018,5,2
2,426,6,49,8.0,2018,5,2
2,428,0,49,4.0,2018,5,2
2,429,14,49,1.0,2018,5,2
2,1146,4,49,1.0,2018,5,2
1,490,7,11,6.0,2018,1,16
1,510,7,11,8.0,2018,1,16
2,424,14,49,10.0,2018,5,2
1,460,7,11,5.0,2018,1,16
1,440,7,11,2.0,2018,1,16
1,300,7,11,2.0,2018,1,16
1,310,7,11,1.0,2018,1,16
0,426,7,49,3.0,2018,1,15
0,510,7,11,1.0,2018,1,15
0,470,7,11,1.0,2018,1,15
0,490,7,11,1.0,2018,1,15
0,530,7,11,1.0,2018,1,15
0,424,7,49,1.0,2018,1,15
0,350,7,11,1.0,2018,1,15
0,360,7,11,1.0,2018,1,15
0,1146,7,49,1.0,2018,1,15
2,540,6,11,1.0,2018,5,2
2,520,4,11,1.0,2018,5,2
6,426,7,49,3.0,2018,1,14
6,500,7,11,10.0,2018,1,14
6,570,7,11,1.0,2018,1,14
6,510,7,11,9.0,2018,1,14
6,560,7,11,11.0,2018,1,14
2,500,6,11,1.0,2018,5,2
6,490,7,11,7.0,2018,1,14
6,550,7,11,7.0,2018,1,14
6,540,7,11,10.0,2018,1,14
6,530,7,11,7.0,2018,1,14
6,520,7,11,8.0,2018,1,14
2,460,6,11,1.0,2018,5,2
2,470,6,11,1.0,2018,5,2
6,480,7,11,11.0,2018,1,14
6,470,7,11,11.0,2018,1,14
6,460,7,11,7.0,2018,1,14
6,440,7,11,10.0,2018,1,14
2,440,6,11,1.0,2018,5,2
6,450,7,11,5.0,2018,1,14
2,420,6,11,3.0,2018,5,2
2,424,1,49,25.0,2018,5,2
6,300,7,11,1.0,2018,1,14
2,420,9,49,2.0,2018,5,2
2,420,15,49,12.0,2018,5,2
2,435,9,49,6.0,2018,5,2
2,424,11,49,1.0,2018,5,2
2,390,4,11,1.0,2018,5,2
2,430,14,49,2.0,2018,5,2
2,424,4,49,1.0,2018,5,2
2,431,1,49,1.0,2018,5,2
5,426,7,49,2.0,2018,1,13
5,310,7,11,1.0,2018,1,13
5,640,7,11,1.0,2018,1,13
5,450,7,11,1.0,2018,1,13
5,655,7,11,1.0,2018,1,13
5,429,14,49,6.0,2018,6,2
5,424,14,49,4.0,2018,6,2
5,424,6,49,1.0,2018,6,2
5,432,9,49,16.0,2018,6,2
5,425,11,49,8.0,2018,6,2
5,1147,15,49,34.0,2018,6,2
5,429,1,49,30.0,2018,6,2
5,432,0,49,1.0,2018,6,2
5,434,14,49,1.0,2018,6,2
5,424,4,49,3.0,2018,6,2
5,430,1,49,5.0,2018,6,2
5,425,14,49,21.0,2018,6,2
5,433,2,49,8.0,2018,6,2
5,426,6,49,8.0,2018,6,2
5,428,2,49,21.0,2018,6,2
5,428,0,49,4.0,2018,6,2
5,480,7,11,7.0,2018,12,1
5,653,7,11,8.0,2018,12,1
5,570,7,11,11.0,2018,12,1
5,652,7,11,11.0,2018,12,1
5,651,7,11,11.0,2018,12,1
5,650,7,11,11.0,2018,12,1
5,630,7,11,11.0,2018,12,1
5,640,7,11,11.0,2018,12,1
5,420,4,11,1.0,2018,6,2
5,560,7,11,11.0,2018,12,1
5,620,7,11,11.0,2018,12,1
5,610,7,11,11.0,2018,12,1
5,580,7,11,11.0,2018,12,1
5,410,6,11,2.0,2018,6,2
5,600,7,11,11.0,2018,12,1
5,424,1,49,21.0,2018,6,2
5,428,9,49,5.0,2018,6,2
5,420,15,49,3.0,2018,6,2
5,350,6,11,2.0,2018,6,2
5,435,9,49,15.0,2018,6,2
5,330,6,11,1.0,2018,6,2
5,310,6,11,2.0,2018,6,2
5,424,11,49,1.0,2018,6,2
5,590,7,11,11.0,2018,12,1
5,550,7,11,11.0,2018,12,1
5,530,7,11,11.0,2018,12,1
5,540,7,11,8.0,2018,12,1
5,520,7,11,9.0,2018,12,1
0,1147,15,49,36.0,2018,7,2
0,428,14,49,7.0,2018,7,2
0,429,1,49,31.0,2018,7,2
0,428,0,49,11.0,2018,7,2
0,427,4,49,1.0,2018,7,2
0,432,9,49,37.0,2018,7,2
0,425,14,49,28.0,2018,7,2
0,430,1,49,2.0,2018,7,2
0,430,14,49,1.0,2018,7,2
0,1144,4,49,1.0,2018,7,2
0,1146,4,49,1.0,2018,7,2
0,1143,4,49,2.0,2018,7,2
5,500,7,11,11.0,2018,12,1
5,1144,7,49,12.0,2018,12,1
5,510,7,11,11.0,2018,12,1
5,1145,7,49,13.0,2018,12,1
0,424,1,49,14.0,2018,7,2
0,560,4,11,1.0,2018,7,2
0,550,4,11,3.0,2018,7,2
0,434,14,49,2.0,2018,7,2
0,1145,4,49,1.0,2018,7,2
5,490,7,11,10.0,2018,12,1
0,429,14,49,4.0,2018,7,2
0,520,4,11,1.0,2018,7,2
0,530,4,11,2.0,2018,7,2
5,470,7,11,11.0,2018,12,1
0,426,6,49,3.0,2018,7,2
5,426,7,49,3.0,2018,12,1
5,390,7,11,1.0,2018,12,1
0,460,6,11,1.0,2018,7,2
0,424,4,49,1.0,2018,7,2
0,427,6,49,1.0,2018,7,2
3,1144,7,49,7.0,2018,11,1
3,390,7,11,1.0,2018,11,1
3,300,7,11,1.0,2018,11,1
3,590,7,11,9.0,2018,11,1
3,580,7,11,7.0,2018,11,1
3,570,7,11,7.0,2018,11,1
0,428,9,49,4.0,2018,7,2
3,550,7,11,9.0,2018,11,1
3,560,7,11,8.0,2018,11,1
0,425,11,49,1.0,2018,7,2
3,480,7,11,10.0,2018,11,1
0,424,14,49,2.0,2018,7,2
0,390,6,11,1.0,2018,7,2
0,435,9,49,11.0,2018,7,2
0,428,2,49,12.0,2018,7,2
0,350,6,11,1.0,2018,7,2
0,340,6,11,2.0,2018,7,2
3,500,7,11,10.0,2018,11,1
3,540,7,11,9.0,2018,11,1
3,530,7,11,7.0,2018,11,1
3,490,7,11,9.0,2018,11,1
3,520,7,11,7.0,2018,11,1
3,510,7,11,9.0,2018,11,1
3,470,7,11,7.0,2018,11,1
3,460,7,11,8.0,2018,11,1
3,425,14,49,14.0,2018,8,2
3,1147,15,49,43.0,2018,8,2
3,425,11,49,2.0,2018,8,2
3,424,14,49,9.0,2018,8,2
3,424,1,49,10.0,2018,8,2
3,429,1,49,16.0,2018,8,2
3,432,9,49,38.0,2018,8,2
3,433,2,49,14.0,2018,8,2
3,450,7,11,5.0,2018,11,1
3,426,6,49,4.0,2018,8,2
3,1143,7,49,1.0,2018,11,1
3,426,7,49,1.0,2018,11,1
3,429,14,49,4.0,2018,8,2
3,590,6,11,1.0,2018,8,2
3,560,4,11,1.0,2018,8,2
3,580,6,11,2.0,2018,8,2
3,430,14,49,2.0,2018,8,2
3,540,4,11,1.0,2018,8,2
3,550,4,11,2.0,2018,8,2
0,300,7,11,1.0,2018,10,1
0,570,7,11,11.0,2018,10,1
3,428,0,49,12.0,2018,8,2
0,520,7,11,9.0,2018,10,1
0,560,7,11,9.0,2018,10,1
0,550,7,11,11.0,2018,10,1
0,530,7,11,8.0,2018,10,1
0,540,7,11,11.0,2018,10,1
0,500,7,11,9.0,2018,10,1
0,510,7,11,7.0,2018,10,1
3,420,4,49,1.0,2018,8,2
0,490,7,11,8.0,2018,10,1
0,480,7,11,6.0,2018,10,1
0,470,7,11,5.0,2018,10,1
0,429,7,11,9.0,2018,10,1
0,460,7,11,5.0,2018,10,1
0,420,7,11,7.0,2018,10,1
3,1145,4,49,1.0,2018,8,2
0,450,7,11,8.0,2018,10,1
3,435,14,49,1.0,2018,8,2
0,440,7,11,8.0,2018,10,1
0,426,7,49,3.0,2018,10,1
3,428,14,49,1.0,2018,8,2
3,428,9,49,2.0,2018,8,2
3,435,9,49,10.0,2018,8,2
3,424,6,49,1.0,2018,8,2
3,380,6,11,1.0,2018,8,2
3,428,2,49,7.0,2018,8,2
3,420,15,49,3.0,2018,8,2
6,425,11,49,5.0,2018,9,2
6,424,14,49,13.0,2018,9,2
6,433,14,49,2.0,2018,9,2
6,428,0,49,20.0,2018,9,2
6,429,1,49,32.0,2018,9,2
6,1147,15,49,25.0,2018,9,2
6,425,14,49,18.0,2018,9,2
6,428,14,49,1.0,2018,9,2
6,420,14,49,4.0,2018,9,2
6,434,14,49,1.0,2018,9,2
6,435,0,49,1.0,2018,9,2
6,432,9,49,37.0,2018,9,2
6,433,2,49,15.0,2018,9,2
5,600,7,11,10.0,2018,9,1
5,590,7,11,9.0,2018,9,1
5,560,7,11,8.0,2018,9,1
5,580,7,11,6.0,2018,9,1
5,570,7,11,10.0,2018,9,1
6,424,1,49,16.0,2018,9,2
6,330,6,11,1.0,2018,9,2
5,520,7,11,10.0,2018,9,1
5,530,7,11,9.0,2018,9,1
5,610,7,11,9.0,2018,9,1
5,550,7,11,11.0,2018,9,1
5,510,7,11,9.0,2018,9,1
5,620,7,11,8.0,2018,9,1
5,490,7,11,9.0,2018,9,1
5,650,7,11,8.0,2018,9,1
5,500,7,11,8.0,2018,9,1
5,470,7,11,10.0,2018,9,1
5,480,7,11,11.0,2018,9,1
5,460,7,11,11.0,2018,9,1
5,630,7,11,11.0,2018,9,1
5,640,7,11,11.0,2018,9,1
6,435,14,49,2.0,2018,9,2
6,428,2,49,11.0,2018,9,2
5,540,7,11,9.0,2018,9,1
5,450,7,11,11.0,2018,9,1
5,429,7,11,5.0,2018,9,1
6,428,9,49,1.0,2018,9,2
5,390,7,11,4.0,2018,9,1
5,426,7,49,1.0,2018,9,1
5,340,7,11,1.0,2018,9,1
6,1144,4,49,1.0,2018,9,2
2,426,7,49,3.0,2018,8,1
2,360,7,11,9.0,2018,8,1
2,390,7,11,10.0,2018,8,1
2,380,7,11,7.0,2018,8,1
2,370,7,11,8.0,2018,8,1
2,427,7,49,1.0,2018,8,1
6,430,14,49,1.0,2018,9,2
6,426,6,49,1.0,2018,9,2
6,435,9,49,15.0,2018,9,2
6,370,6,11,1.0,2018,9,2
6,420,15,49,10.0,2018,9,2
6,429,14,49,1.0,2018,9,2
1,425,11,49,3.0,2018,10,2
1,433,14,49,9.0,2018,10,2
1,1147,15,49,18.0,2018,10,2
1,425,14,49,7.0,2018,10,2
1,420,15,49,10.0,2018,10,2
1,430,1,49,10.0,2018,10,2
1,433,0,49,1.0,2018,10,2
1,428,0,49,18.0,2018,10,2
1,428,2,49,16.0,2018,10,2
1,433,2,49,13.0,2018,10,2
1,429,1,49,27.0,2018,10,2
1,610,6,11,2.0,2018,10,2
1,426,6,49,2.0,2018,10,2
1,590,6,11,2.0,2018,10,2
1,432,9,49,18.0,2018,10,2
1,580,6,11,1.0,2018,10,2
1,570,6,11,2.0,2018,10,2
1,435,14,49,2.0,2018,10,2
1,560,6,11,3.0,2018,10,2
1,431,1,49,2.0,2018,10,2
1,424,14,49,14.0,2018,10,2
1,530,6,11,4.0,2018,10,2
1,510,6,11,1.0,2018,10,2
1,429,6,11,1.0,2018,10,2
1,500,6,11,2.0,2018,10,2
1,429,14,49,4.0,2018,10,2
1,460,6,11,1.0,2018,10,2
1,430,14,49,1.0,2018,10,2
1,424,1,49,13.0,2018,10,2
1,435,9,49,18.0,2018,10,2
1,350,6,11,1.0,2018,10,2
1,434,11,49,1.0,2018,10,2
1,330,6,11,1.0,2018,10,2
6,460,7,11,1.0,2018,7,1
6,400,7,11,1.0,2018,7,1
6,340,7,11,8.0,2018,7,1
6,426,7,49,2.0,2018,7,1
6,320,7,11,2.0,2018,7,1
6,300,7,11,1.0,2018,7,1
4,425,11,49,5.0,2018,11,2
4,424,1,49,25.0,2018,11,2
4,1147,15,49,40.0,2018,11,2
4,432,9,49,31.0,2018,11,2
4,310,6,11,1.0,2018,11,2
4,429,1,49,32.0,2018,11,2
4,428,0,49,23.0,2018,11,2
4,430,14,49,2.0,2018,11,2
4,435,0,49,3.0,2018,11,2
4,425,14,49,10.0,2018,11,2
4,433,2,49,18.0,2018,11,2
4,435,14,49,7.0,2018,11,2
4,429,14,49,2.0,2018,11,2
4,432,14,49,3.0,2018,11,2
4,426,7,49,4.0,2018,6,1
4,435,9,49,23.0,2018,11,2
4,433,9,49,1.0,2018,11,2
1,426,7,49,6.0,2018,5,1
1,310,7,11,1.0,2018,5,1
1,300,7,11,11.0,2018,5,1
1,665,7,11,1.0,2018,5,1
1,390,7,11,1.0,2018,5,1
1,500,7,11,3.0,2018,5,1
1,360,7,11,1.0,2018,5,1
6,600,7,11,5.0,2018,4,1
6,620,7,11,10.0,2018,4,1
6,610,7,11,4.0,2018,4,1
6,429,7,49,2.0,2018,4,1
6,590,7,11,3.0,2018,4,1
6,630,7,11,6.0,2018,4,1
6,570,7,11,2.0,2018,4,1
6,560,7,11,4.0,2018,4,1
6,540,7,11,4.0,2018,4,1
6,520,7,11,3.0,2018,4,1
6,530,7,11,5.0,2018,4,1
6,490,7,11,1.0,2018,4,1
6,550,7,11,2.0,2018,4,1
4,424,11,49,1.0,2018,11,2
6,450,7,11,1.0,2018,4,1
6,440,7,11,1.0,2018,4,1
4,434,14,49,3.0,2018,11,2
3,360,7,11,2.0,2018,3,1
3,390,7,11,6.0,2018,3,1
3,440,7,11,11.0,2018,3,1
3,400,7,11,4.0,2018,3,1
3,420,7,11,1.0,2018,3,1
3,410,7,11,11.0,2018,3,1
4,434,11,49,3.0,2018,11,2
4,426,6,49,1.0,2018,11,2
3,427,7,49,24.0,2018,3,1
4,420,14,49,2.0,2018,11,2
3,310,7,11,11.0,2018,3,1
4,1147,14,49,1.0,2018,11,2
3,320,7,11,11.0,2018,3,1
3,300,7,11,11.0,2018,3,1
3,330,7,11,11.0,2018,3,1
4,428,9,49,2.0,2018,11,2
4,428,2,49,14.0,2018,11,2
4,420,9,49,1.0,2018,11,2
4,428,14,49,8.0,2018,11,2
4,433,14,49,2.0,2018,11,2
4,420,15,49,12.0,2018,11,2
4,390,6,11,1.0,2018,11,2
4,370,6,11,1.0,2018,11,2
4,424,14,49,3.0,2018,11,2
4,360,6,11,1.0,2018,11,2
4,431,1,49,1.0,2018,11,2
3,350,7,11,11.0,2018,3,1
3,340,7,11,11.0,2018,3,1
3,426,7,49,1.0,2018,3,1
6,1143,4,49,1.0,2018,12,2
6,425,11,49,3.0,2018,12,2
6,424,11,49,1.0,2018,12,2
6,1147,15,49,43.0,2018,12,2
6,428,14,49,4.0,2018,12,2
6,432,9,49,37.0,2018,12,2
6,429,1,49,32.0,2018,12,2
6,435,0,49,9.0,2018,12,2
6,425,14,49,12.0,2018,12,2
6,424,14,49,10.0,2018,12,2
6,430,1,49,7.0,2018,12,2
6,428,0,49,18.0,2018,12,2
6,426,6,49,9.0,2018,12,2
6,434,14,49,2.0,2018,12,2
6,435,9,49,14.0,2018,12,2
6,433,2,49,11.0,2018,12,2
6,429,14,49,4.0,2018,12,2
3,426,7,49,1.0,2018,2,1
3,320,7,11,1.0,2018,2,1
6,435,14,49,2.0,2018,12,2
0,370,7,11,3.0,2018,1,1
0,360,7,11,1.0,2018,1,1
0,300,7,11,2.0,2018,1,1
0,330,7,11,2.0,2018,1,1
0,1143,7,49,4.0,2018,1,1
6,430,14,49,1.0,2018,12,2
6,300,7,11,2.0,2017,12,31
6,450,7,11,1.0,2017,12,31
6,480,7,11,1.0,2017,12,31
6,550,4,11,1.0,2018,12,2
5,300,7,11,2.0,2017,12,30
5,426,7,49,3.0,2017,12,30
5,427,7,49,1.0,2017,12,30
5,350,7,11,1.0,2017,12,30
5,652,7,11,1.0,2017,12,30
4,425,7,49,1.0,2017,12,29
4,426,7,49,9.0,2017,12,29
4,427,7,49,4.0,2017,12,29
4,435,7,49,8.0,2017,12,29
4,664,7,11,7.0,2017,12,29
4,663,7,11,11.0,2017,12,29
4,662,7,11,11.0,2017,12,29
4,658,7,11,11.0,2017,12,29
4,661,7,11,11.0,2017,12,29
4,656,7,11,8.0,2017,12,29
4,657,7,11,5.0,2017,12,29
4,655,7,11,10.0,2017,12,29
4,654,7,11,10.0,2017,12,29
4,650,7,11,9.0,2017,12,29
4,652,7,11,8.0,2017,12,29
4,653,7,11,11.0,2017,12,29
4,600,7,11,3.0,2017,12,29
4,630,7,11,3.0,2017,12,29
6,428,2,49,16.0,2018,12,2
4,570,7,11,1.0,2017,12,29
4,651,7,11,11.0,2017,12,29
6,429,6,11,1.0,2018,12,2
4,640,7,11,11.0,2017,12,29
6,434,11,49,1.0,2018,12,2
6,424,1,49,24.0,2018,12,2
6,400,6,11,1.0,2018,12,2
6,390,6,11,1.0,2018,12,2
6,420,15,49,4.0,2018,12,2
6,370,6,11,1.0,2018,12,2
6,330,6,11,3.0,2018,12,2
6,428,9,49,1.0,2018,12,2
4,620,7,11,3.0,2017,12,29
4,360,7,11,1.0,2017,12,29
4,300,7,11,1.0,2017,12,29
3,390,7,11,1.0,2017,12,28
3,426,7,49,3.0,2017,12,28
3,425,7,49,1.0,2017,12,28
3,659,7,11,11.0,2017,12,28
3,655,7,11,5.0,2017,12,28
3,657,7,11,5.0,2017,12,28
3,658,7,11,1.0,2017,12,28
3,656,7,11,8.0,2017,12,28
1,424,11,49,1.0,2018,2,13
1,425,11,49,5.0,2018,2,13
1,1147,15,49,43.0,2018,2,13
1,424,14,49,13.0,2018,2,13
1,428,0,49,21.0,2018,2,13
1,430,1,49,9.0,2018,2,13
1,429,1,49,21.0,2018,2,13
1,432,9,49,47.0,2018,2,13
1,425,14,49,10.0,2018,2,13
3,654,7,11,10.0,2017,12,28
1,433,2,49,17.0,2018,2,13
3,650,7,11,7.0,2017,12,28
3,653,7,11,4.0,2017,12,28
3,651,7,11,2.0,2017,12,28
3,640,7,11,10.0,2017,12,28
1,428,2,49,15.0,2018,2,13
3,570,7,11,7.0,2017,12,28
3,630,7,11,9.0,2017,12,28
3,560,7,11,10.0,2017,12,28
3,620,7,11,11.0,2017,12,28
3,610,7,11,11.0,2017,12,28
3,600,7,11,5.0,2017,12,28
3,590,7,11,2.0,2017,12,28
3,580,7,11,5.0,2017,12,28
3,500,7,11,4.0,2017,12,28
1,429,14,49,1.0,2018,2,13
3,550,7,11,3.0,2017,12,28
3,530,7,11,5.0,2017,12,28
3,520,7,11,3.0,2017,12,28
3,1146,7,49,16.0,2017,12,28
3,1145,7,49,10.0,2017,12,28
3,300,7,11,1.0,2017,12,28
2,426,7,49,10.0,2017,12,27
2,654,7,11,1.0,2017,12,27
2,424,7,49,1.0,2017,12,27
2,310,7,11,1.0,2017,12,27
2,340,7,11,1.0,2017,12,27
2,300,7,11,2.0,2017,12,27
1,550,7,11,1.0,2017,12,26
1,610,7,11,1.0,2017,12,26
1,490,7,11,1.0,2017,12,26
0,440,7,11,1.0,2017,12,25
0,429,7,11,1.0,2017,12,25
0,390,7,11,3.0,2017,12,25
0,480,7,11,2.0,2017,12,25
0,300,7,11,1.0,2017,12,25
6,590,7,11,1.0,2017,12,24
6,580,7,11,1.0,2017,12,24
6,570,7,11,3.0,2017,12,24
6,530,7,11,1.0,2017,12,24
6,500,7,11,1.0,2017,12,24
6,1145,7,49,1.0,2017,12,24
6,1146,7,49,2.0,2017,12,24
6,426,7,49,4.0,2017,12,24
6,470,7,11,7.0,2017,12,24
6,350,7,11,1.0,2017,12,24
6,340,7,11,2.0,2017,12,24
6,300,7,11,2.0,2017,12,24
5,430,7,49,2.0,2017,12,23
5,434,7,49,21.0,2017,12,23
5,426,7,49,17.0,2017,12,23
1,426,6,49,3.0,2018,2,13
1,435,14,49,1.0,2018,2,13
5,570,7,11,3.0,2017,12,23
1,435,0,49,1.0,2018,2,13
5,320,7,11,2.0,2017,12,23
5,400,7,11,1.0,2017,12,23
5,340,7,11,1.0,2017,12,23
5,300,7,11,1.0,2017,12,23
1,424,1,49,23.0,2018,2,13
1,435,9,49,16.0,2018,2,13
1,420,15,49,5.0,2018,2,13
1,320,6,11,1.0,2018,2,13
1,431,14,49,1.0,2018,2,13
4,434,7,49,1.0,2017,12,22
4,426,7,49,3.0,2017,12,22
4,610,7,11,8.0,2017,12,22
4,620,7,11,4.0,2017,12,22
4,600,7,11,8.0,2017,12,22
4,590,7,11,10.0,2017,12,22
4,580,7,11,11.0,2017,12,22
4,570,7,11,11.0,2017,12,22
4,560,7,11,11.0,2017,12,22
4,520,7,11,11.0,2017,12,22
2,431,11,49,1.0,2018,2,14
2,1147,15,49,25.0,2018,2,14
4,550,7,11,11.0,2017,12,22
2,432,9,49,38.0,2018,2,14
2,429,1,49,32.0,2018,2,14
2,434,14,49,1.0,2018,2,14
2,428,0,49,19.0,2018,2,14
2,426,4,49,2.0,2018,2,14
2,429,14,49,6.0,2018,2,14
4,540,7,11,11.0,2017,12,22
2,435,0,49,1.0,2018,2,14
2,433,2,49,4.0,2018,2,14
4,530,7,11,9.0,2017,12,22
4,460,7,11,11.0,2017,12,22
2,434,11,49,2.0,2018,2,14
2,425,11,49,2.0,2018,2,14
2,427,4,49,2.0,2018,2,14
2,620,4,11,1.0,2018,2,14
4,510,7,11,11.0,2017,12,22
4,500,7,11,11.0,2017,12,22
2,425,14,49,8.0,2018,2,14
4,490,7,11,10.0,2017,12,22
4,480,7,11,11.0,2017,12,22
4,470,7,11,11.0,2017,12,22
2,424,1,49,16.0,2018,2,14
4,1145,7,49,8.0,2017,12,22
4,450,7,11,11.0,2017,12,22
2,510,4,11,1.0,2018,2,14
4,440,7,11,11.0,2017,12,22
4,429,7,11,11.0,2017,12,22
4,1144,7,49,8.0,2017,12,22
4,420,7,11,9.0,2017,12,22
4,1143,7,49,2.0,2017,12,22
4,427,7,49,18.0,2017,12,22
4,400,7,11,11.0,2017,12,22
4,410,7,11,11.0,2017,12,22
4,390,7,11,11.0,2017,12,22
4,380,7,11,8.0,2017,12,22
2,428,2,49,4.0,2018,2,14
4,370,7,11,2.0,2017,12,22
4,360,7,11,1.0,2017,12,22
4,320,7,11,1.0,2017,12,22
4,300,7,11,1.0,2017,12,22
2,424,14,49,13.0,2018,2,14
2,435,9,49,10.0,2018,2,14
2,420,15,49,9.0,2018,2,14
3,427,7,49,18.0,2017,12,21
3,650,7,11,5.0,2017,12,21
3,1144,7,49,9.0,2017,12,21
3,640,7,11,5.0,2017,12,21
3,426,7,49,32.0,2017,12,21
3,630,7,11,6.0,2017,12,21
3,1143,7,49,38.0,2017,12,21
3,620,7,11,9.0,2017,12,21
3,610,7,11,10.0,2017,12,21
3,1147,15,49,36.0,2018,2,15
3,424,1,49,20.0,2018,2,15
3,429,1,49,17.0,2018,2,15
3,428,0,49,15.0,2018,2,15
3,432,9,49,36.0,2018,2,15
3,428,9,49,1.0,2018,2,15
3,435,0,49,4.0,2018,2,15
3,425,11,49,4.0,2018,2,15
3,434,14,49,2.0,2018,2,15
3,1147,0,49,1.0,2018,2,15
3,433,2,49,8.0,2018,2,15
3,600,7,11,11.0,2017,12,21
3,430,7,49,8.0,2017,12,21
3,590,7,11,11.0,2017,12,21
3,540,4,11,1.0,2018,2,15
3,422,7,49,1.0,2017,12,21
3,580,7,11,11.0,2017,12,21
3,540,7,11,7.0,2017,12,21
3,570,7,11,11.0,2017,12,21
3,560,7,11,11.0,2017,12,21
3,429,14,49,1.0,2018,2,15
3,530,7,11,3.0,2017,12,21
3,300,4,11,1.0,2018,2,15
3,550,7,11,11.0,2017,12,21
3,428,2,49,11.0,2018,2,15
3,520,7,11,9.0,2017,12,21
3,510,7,11,11.0,2017,12,21
3,428,7,49,2.0,2017,12,21
3,500,7,11,11.0,2017,12,21
3,490,7,11,11.0,2017,12,21
3,480,7,11,11.0,2017,12,21
3,470,7,11,11.0,2017,12,21
3,380,6,11,3.0,2018,2,15
3,426,6,49,3.0,2018,2,15
3,460,7,11,11.0,2017,12,21
3,400,6,11,2.0,2018,2,15
3,425,14,49,8.0,2018,2,15
3,370,6,11,1.0,2018,2,15
3,420,15,49,7.0,2018,2,15
3,435,9,49,13.0,2018,2,15
3,360,6,11,2.0,2018,2,15
3,440,7,11,11.0,2017,12,21
3,450,7,11,11.0,2017,12,21
3,420,0,49,2.0,2018,2,15
3,429,7,11,8.0,2017,12,21
3,420,7,11,11.0,2017,12,21
4,424,14,49,11.0,2018,2,16
4,1147,15,49,40.0,2018,2,16
4,434,14,49,13.0,2018,2,16
4,429,1,49,31.0,2018,2,16
4,435,9,49,10.0,2018,2,16
4,430,1,49,8.0,2018,2,16
4,435,0,49,4.0,2018,2,16
4,428,9,49,15.0,2018,2,16
4,432,9,49,30.0,2018,2,16
4,300,6,11,5.0,2018,2,16
3,350,7,11,1.0,2017,12,21
3,410,7,11,11.0,2017,12,21
3,370,7,11,11.0,2017,12,21
4,426,6,49,2.0,2018,2,16
3,400,7,11,10.0,2017,12,21
3,390,7,11,11.0,2017,12,21
3,360,7,11,11.0,2017,12,21
3,380,7,11,11.0,2017,12,21
4,428,0,49,25.0,2018,2,16
4,655,4,11,2.0,2018,2,16
3,330,7,11,6.0,2017,12,21
3,320,7,11,1.0,2017,12,21
3,340,7,11,1.0,2017,12,21
3,300,7,11,1.0,2017,12,21
3,310,7,11,2.0,2017,12,21
2,422,7,49,15.0,2017,12,20
2,426,7,49,14.0,2017,12,20
2,434,7,49,7.0,2017,12,20
2,650,7,11,3.0,2017,12,20
4,433,2,49,5.0,2018,2,16
2,630,7,11,7.0,2017,12,20
2,1143,7,49,12.0,2017,12,20
2,620,7,11,11.0,2017,12,20
4,570,4,11,2.0,2018,2,16
2,600,7,11,12.0,2017,12,20
2,610,7,11,11.0,2017,12,20
4,428,2,49,11.0,2018,2,16
4,425,14,49,8.0,2018,2,16
2,590,7,11,9.0,2017,12,20
2,580,7,11,10.0,2017,12,20
2,570,7,11,11.0,2017,12,20
2,470,7,11,1.0,2017,12,20
2,560,7,11,9.0,2017,12,20
2,480,7,11,10.0,2017,12,20
2,550,7,11,10.0,2017,12,20
2,540,7,11,11.0,2017,12,20
2,530,7,11,11.0,2017,12,20
2,520,7,11,11.0,2017,12,20
2,510,7,11,11.0,2017,12,20
2,500,7,11,11.0,2017,12,20
4,425,11,49,2.0,2018,2,16
2,490,7,11,11.0,2017,12,20
4,424,1,49,21.0,2018,2,16
4,390,6,11,1.0,2018,2,16
4,420,15,49,1.0,2018,2,16
4,431,1,49,1.0,2018,2,16
4,340,6,11,1.0,2018,2,16
